id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
[1],时代凯悦,青羊,75,18266,1室1厅1厨1卫,高楼层 (共40层),41.06㎡,平层,暂无数据,板塔结合,东,框架结构,精装,六梯二十一户,有,70年,2019-08-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],万和苑,青羊,380,18295,4室1厅1厨2卫,中楼层 (共31层),207.71㎡,平层,暂无数据,板楼,东北,砖混结构,简装,三梯七户,有,70年,2018-11-25,商品房,2000-03-29,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],槐树街2号,青羊,220,18187,3室2厅1厨2卫,中楼层 (共8层),120.97㎡,平层,暂无数据,板楼,东 南,砖混结构,简装,一梯两户,无,70年,2019-11-18,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],万和苑,青羊,520,20608,5室3厅1厨3卫,高楼层 (共29层),252.34㎡,复式,暂无数据,板楼,南,砖混结构,简装,三梯八户,有,70年,2017-11-27,商品房,2003-12-10,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],米兰小筑,青羊,81,12090,1室1厅1厨1卫,高楼层 (共17层),67㎡,暂无数据,暂无数据,塔楼,南,钢混结构,简装,三梯二十四户,有,70年,2018-08-03,商品房,2007-07-12,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],西城角巷13号,青羊,168,18022,3室1厅1厨1卫,高楼层 (共7层),93.22㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,70年,2019-07-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],天越,青羊,248,28631,2室1厅1厨1卫,中楼层 (共31层),86.62㎡,平层,暂无数据,板塔结合,西北,钢混结构,其他,四梯十四户,有,70年,2020-01-19,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片
[1],新城市广场,青羊,95,20510,1室1厅1厨1卫,低楼层 (共30层),46.32㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,四梯二十三户,有,70年,2019-10-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],通锦桥路176号,青羊,200,17478,3室2厅1厨1卫,高楼层 (共7层),114.43㎡,平层,暂无数据,板楼,西北,砖混结构,精装,一梯两户,有,70年,2019-06-21,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],通锦桥路168号,青羊,170,13945,4室2厅1厨2卫,高楼层 (共7层),121.91㎡,暂无数据,121.91㎡,平房,东南,砖混结构,毛坯,两梯两户,有,70年,2018-10-12,商品房,1999-01-06,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],横过街楼街74号,青羊,146,20119,2室1厅1厨1卫,低楼层 (共3层),72.57㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯两户,无,70年,2019-11-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,79,16653,1室1厅1厨1卫,低楼层 (共40层),47.44㎡,平层,暂无数据,板塔结合,南,框架结构,简装,六梯二十一户,有,70年,2020-01-09,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],长顺下街148号,青羊,78.5,19744,1室1厅1厨1卫,中楼层 (共7层),39.76㎡,平层,暂无数据,板楼,东南,砖混结构,简装,两梯三户,有,70年,2020-01-09,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],金色夏威夷,青羊,92,24378,1室0厅1厨1卫,中楼层 (共15层),37.74㎡,平层,暂无数据,塔楼,南,钢混结构,精装,三梯二十八户,有,70年,2020-01-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],青龙街71号,青羊,71,14547,2室1厅1厨1卫,低楼层 (共6层),48.81㎡,平层,暂无数据,板楼,南,砖混结构,毛坯,一梯四户,有,70年,2019-11-12,经济适用房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],红墙国际,青羊,205,29132,1室1厅1厨1卫,低楼层 (共38层),70.37㎡,平层,暂无数据,板塔结合,西南,钢混结构,其他,两梯五户,有,70年,2020-01-04,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],米兰小筑,青羊,70,16498,1室1厅1厨1卫,低楼层 (共17层),42.43㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,三梯二十四户,有,70年,2018-07-20,商品房,2006-04-13,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],青龙街71号,青羊,98,16667,2室1厅1厨1卫,高楼层 (共5层),58.8㎡,平层,暂无数据,暂无数据,南,未知结构,简装,一梯两户,无,未知,2019-06-27,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,128,24654,1室1厅1厨1卫,低楼层 (共30层),51.92㎡,平层,50㎡,板塔结合,南,钢混结构,精装,四梯二十三户,有,70年,2018-04-21,商品房,2006-04-21,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],正黄金域国际,青羊,15,5214,null,地下室 (共0层),28.77㎡,null,null,null,南,null,null,null,null,null,2018-01-03,商品房,2018-01-03,车库,满两年,非共有,无抵押,已上传房本照片
[1],西城角巷13号,青羊,181,16852,3室2厅1厨1卫,中楼层 (共7层),107.41㎡,暂无数据,暂无数据,板塔结合,东南,钢混结构,简装,一梯四户,无,未知,2019-07-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],天象大厦,青羊,1000,9085,1室0厅0厨0卫,高楼层 (共14层),1100.75㎡,暂无数据,暂无数据,塔楼,南,砖混结构,其他,两梯十一户,有,50年,2019-05-09,商品房,2010-10-27,普通住宅,满五年,共有,暂无数据,已上传房本照片
[1],新城市广场,青羊,130,24075,1室1厅1厨1卫,中楼层 (共30层),54㎡,平层,54㎡,板塔结合,东南,钢混结构,简装,四梯十七户,有,70年,2018-12-15,商品房,2014-06-04,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],四道街1号,青羊,86,16890,1室1厅1厨1卫,低楼层 (共7层),50.92㎡,暂无数据,暂无数据,板楼,东南,砖混结构,简装,一梯三户,无,70年,2018-05-02,已购公房,2012-11-26,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],四道街5号,青羊,175,19022,3室2厅1厨1卫,中楼层 (共7层),92㎡,平层,暂无数据,板楼,北,混合结构,精装,一梯两户,无,70年,2019-05-24,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,85,27961,1室0厅1厨1卫,高楼层 (共30层),30.4㎡,平层,22.4㎡,板塔结合,西,钢混结构,简装,四梯二十三户,有,70年,2018-09-28,商品房,2013-11-26,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],新城市广场,青羊,280,23247,3室2厅1厨2卫,中楼层 (共30层),120.45㎡,暂无数据,暂无数据,板塔结合,南,钢混结构,精装,四梯二十三户,有,70年,2019-04-28,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 25万元 邮政 业主自还,未上传房本照片
[1],罗马国际,青羊,92,21984,1室1厅1厨1卫,中楼层 (共20层),41.85㎡,暂无数据,暂无数据,板楼,南,钢混结构,精装,四梯二十一户,有,70年,2019-03-01,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],西城角巷13号,青羊,220,20691,3室2厅1厨1卫,中楼层 (共7层),106.33㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,一梯四户,有,未知,2019-09-28,商品房,暂无数据,普通住宅,暂无数据,非共有,暂无数据,未上传房本照片
[1],四道街3号,青羊,90,15553,2室1厅1厨1卫,高楼层 (共7层),57.87㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,70年,2018-10-17,商品房,2015-11-20,普通住宅,满两年,共有,有抵押 30万元 客户偿还,已上传房本照片
[1],米兰小筑,青羊,75,13322,1室1厅1厨1卫,中楼层 (共17层),56.3㎡,暂无数据,暂无数据,塔楼,西,钢混结构,简装,三梯二十四户,有,70年,2019-07-23,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],万和苑,青羊,274,20063,3室2厅1厨2卫,高楼层 (共29层),136.57㎡,平层,暂无数据,板楼,东南,砖混结构,精装,三梯八户,有,70年,2019-09-08,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,142,21726,2室1厅1厨1卫,低楼层 (共24层),65.36㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,四梯九户,有,70年,2019-07-13,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],人民中路三段14号院,青羊,94,16792,2室1厅1厨1卫,低楼层 (共7层),55.98㎡,平层,暂无数据,板楼,东,砖混结构,其他,一梯三户,暂无数据,70年,2019-12-04,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 20万元 农业 业主自还,未上传房本照片
[1],同心路116号,青羊,150,17316,3室1厅1厨1卫,低楼层 (共7层),86.63㎡,平层,暂无数据,板楼,西北,砖混结构,简装,一梯两户,无,70年,2019-06-05,已购公房,2018-02-25,普通住宅,未满两年,非共有,无抵押,已上传房本照片
[1],王家塘街93号,青羊,115,16655,2室1厅1厨1卫,高楼层 (共7层),69.05㎡,平层,暂无数据,板楼,西,砖混结构,简装,一梯四户,无,70年,2018-04-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],花样年华新街坊二期,青羊,162,23877,2室1厅1厨1卫,高楼层 (共25层),67.85㎡,平层,51.42㎡,塔楼,西南,钢混结构,精装,三梯十三户,有,70年,2019-06-05,商品房,2010-04-26,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],时代凯悦,青羊,80,16982,1室0厅1厨1卫,中楼层 (共24层),47.11㎡,暂无数据,暂无数据,板塔结合,南,框架结构,精装,四梯二十一户,有,70年,2019-09-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,109,19286,1室1厅1厨1卫,中楼层 (共24层),56.52㎡,暂无数据,44.71㎡,板塔结合,南,钢混结构,简装,四梯十一户,有,70年,2019-04-16,商品房,2010-03-17,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],时代凯悦,青羊,80,19427,1室0厅1厨1卫,高楼层 (共40层),41.18㎡,平层,26.31㎡,板塔结合,北,框架结构,其他,六梯二十一户,有,70年,2019-08-16,商品房,2017-01-04,普通住宅,满两年,非共有,暂无数据,已上传房本照片
[1],正黄金域国际,青羊,112,22445,1室1厅1厨1卫,低楼层 (共27层),49.9㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,三梯二十户,有,70年,2019-08-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],红墙国际,青羊,22,4959,null,地下室 (共0层),44.37㎡,null,null,null,南,null,null,null,null,null,2018-08-13,商品房,2007-12-07,车库,满五年,共有,无抵押,已上传房本照片
[1],通锦桥路168号,青羊,235,16935,4室2厅1厨2卫,中楼层 (共7层),138.77㎡,暂无数据,暂无数据,平房,东,砖混结构,简装,一梯一户,无,70年,2019-10-19,商品房,2017-02-02,普通住宅,满两年,非共有,无抵押,已上传房本照片
[1],时代凯悦,青羊,67,16864,1室1厅1厨1卫,中楼层 (共40层),39.73㎡,平层,26.15㎡,板塔结合,东南,框架结构,精装,六梯二十一户,有,70年,2019-06-28,商品房,2016-10-27,普通住宅,满两年,非共有,有抵押 20万元 建设银行 业主自还,已上传房本照片
[1],西二道街28号,青羊,288,22890,3室2厅1厨1卫,中楼层 (共8层),125.82㎡,平层,暂无数据,板楼,西南,砖混结构,精装,一梯两户,有,70年,2019-08-11,商品房,1999-12-30,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],洛阳路37号,青羊,130,17731,2室2厅1厨1卫,中楼层 (共7层),73.32㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯三户,无,70年,2019-05-31,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,136,21712,1室1厅1厨1卫,高楼层 (共24层),62.64㎡,暂无数据,暂无数据,板塔结合,西南,钢混结构,简装,四梯九户,有,70年,2019-08-04,商品房,2010-02-05,普通住宅,满五年,非共有,有抵押 30万元 成都银行 业主自还,已上传房本照片
[1],凤栖桐,青羊,142,22952,2室1厅1厨1卫,高楼层 (共32层),61.87㎡,暂无数据,暂无数据,塔楼,东,钢混结构,精装,三梯十户,有,70年,2018-08-19,商品房,2017-10-25,普通住宅,满两年,共有,有抵押 成都高新支行 业主自还,已上传房本照片
[1],时代凯悦,青羊,80,16864,1室0厅1厨1卫,低楼层 (共40层),47.44㎡,平层,暂无数据,板塔结合,东南 南,框架结构,简装,六梯二十一户,有,70年,2018-04-06,商品房,2015-11-26,普通住宅,满两年,非共有,无抵押,已上传房本照片
[1],红墙国际,青羊,280,31112,3室2厅1厨1卫,高楼层 (共38层),90㎡,暂无数据,暂无数据,板塔结合,东南,钢混结构,简装,两梯五户,有,70年,2019-06-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],丽阳天下,青羊,99,21957,1室1厅1厨1卫,中楼层 (共23层),45.09㎡,暂无数据,暂无数据,塔楼,南,钢混结构,精装,五梯二十五户,有,70年,2019-08-30,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],罗马国际,青羊,91,21760,1室0厅1厨1卫,高楼层 (共20层),41.82㎡,暂无数据,暂无数据,板楼,南,钢混结构,其他,四梯二十一户,有,70年,2019-11-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],青龙街71号,青羊,100,23918,1室1厅1厨1卫,低楼层 (共2层),41.81㎡,暂无数据,暂无数据,暂无数据,西南,未知结构,简装,一梯一户,暂无数据,70年,2019-12-29,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],西府南街77号,青羊,110,19078,2室1厅1厨1卫,高楼层 (共6层),57.66㎡,暂无数据,暂无数据,板楼,南 西南,框架结构,其他,一梯四户,有,70年,2019-09-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,50,12213,1室0厅0厨1卫,低楼层 (共26层),40.94㎡,暂无数据,暂无数据,板楼,西南 西北,钢混结构,其他,四梯十九户,有,40年,2019-12-17,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],万和电信公寓,青羊,260,18841,3室1厅1厨1卫,高楼层 (共18层),138㎡,暂无数据,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,70年,2019-06-01,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,68,15118,1室0厅1厨1卫,低楼层 (共26层),44.98㎡,暂无数据,暂无数据,板楼,南,钢混结构,其他,四梯十九户,有,40年,2020-01-11,商品房,暂无数据,商业办公类,暂无数据,暂无数据,暂无数据,未上传房本照片
[1],丽阳天下,青羊,131,20598,2室1厅1厨1卫,低楼层 (共23层),63.6㎡,暂无数据,暂无数据,塔楼,东,钢混结构,精装,五梯二十五户,有,70年,2019-03-25,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],红墙巷36号,青羊,115,17693,3室1厅1厨1卫,中楼层 (共5层),65㎡,暂无数据,暂无数据,板楼,东南 南,砖混结构,简装,一梯两户,无,70年,2019-05-22,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,72,16000,1室1厅0厨2卫,低楼层 (共26层),45㎡,暂无数据,暂无数据,板楼,南,钢混结构,其他,四梯十九户,有,40年,2020-01-05,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],鑫城立方生活,青羊,100,23273,1室1厅0厨1卫,高楼层 (共9层),42.97㎡,暂无数据,暂无数据,板楼,东南,钢混结构,精装,四梯三十三户,有,70年,2020-01-04,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,39,9527,1室0厅0厨1卫,低楼层 (共26层),40.94㎡,平层,暂无数据,板楼,南,钢混结构,其他,四梯十九户,有,40年,2019-09-02,商品房,暂无数据,商业办公类,暂无数据,暂无数据,暂无数据,未上传房本照片
[1],花样年华新街坊二期,青羊,17,4642,null,地下室 (共0层),36.63㎡,null,null,null,东南,null,null,null,null,null,2019-05-28,商品房,暂无数据,车库,暂无数据,非共有,无抵押,未上传房本照片
[1],万和苑,青羊,285,18682,3室2厅1厨2卫,中楼层 (共31层),152.56㎡,暂无数据,暂无数据,板楼,南,砖混结构,简装,三梯七户,有,70年,2019-09-23,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],新城市广场,青羊,80,23029,1室0厅1厨1卫,中楼层 (共30层),34.74㎡,暂无数据,暂无数据,板塔结合,南,钢混结构,简装,四梯十七户,有,70年,2019-11-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,56,13143,1室0厅1厨1卫,高楼层 (共26层),42.61㎡,平层,暂无数据,板楼,南,钢混结构,精装,四梯十九户,有,40年,2020-01-09,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,29,10313,1室0厅0厨1卫,高楼层 (共26层),28.12㎡,平层,暂无数据,板楼,西南,钢混结构,简装,四梯十九户,有,40年,2019-11-04,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,58,13580,1室1厅0厨1卫,中楼层 (共26层),42.71㎡,平层,暂无数据,板楼,东,钢混结构,精装,四梯十九户,有,40年,2019-08-14,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,75,15958,1室1厅0厨1卫,低楼层 (共26层),47㎡,暂无数据,暂无数据,板楼,东南,钢混结构,其他,四梯十九户,有,40年,2020-01-05,商品房,暂无数据,商业办公类,暂无数据,非共有,暂无数据,未上传房本照片
[1],华润峰锦,青羊,55,11383,1室0厅1厨1卫,中楼层 (共26层),48.32㎡,暂无数据,暂无数据,板楼,南,钢混结构,其他,四梯十九户,有,40年,2019-12-10,商品房,暂无数据,商业办公类,暂无数据,暂无数据,暂无数据,未上传房本照片
[1],西二道街25号,青羊,123,18320,2室1厅1厨1卫,低楼层 (共7层),67.14㎡,暂无数据,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,70年,2019-08-30,已购公房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,115,20219,3室1厅1厨1卫,低楼层 (共26层),56.88㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,四梯十九户,有,40年,2019-04-17,商品房,2019-06-21,商业办公类,未满两年,共有,无抵押,已上传房本照片
[1],时代凯悦,青羊,78,16076,1室0厅1厨1卫,中楼层 (共40层),48.52㎡,平层,暂无数据,板塔结合,东南,框架结构,简装,六梯二十一户,有,70年,2019-05-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,45,10561,1室1厅1厨1卫,中楼层 (共26层),42.61㎡,平层,暂无数据,板楼,南,钢混结构,精装,四梯十九户,有,40年,2019-04-05,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,50,10348,1室0厅0厨1卫,高楼层 (共26层),48.32㎡,平层,暂无数据,板楼,南,钢混结构,简装,四梯十九户,有,40年,2019-07-21,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],树德巷2号,青羊,100,17867,2室1厅1厨1卫,高楼层 (共7层),55.97㎡,暂无数据,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,70年,2019-03-21,已购公房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,64,15020,1室0厅0厨0卫,中楼层 (共26层),42.61㎡,暂无数据,暂无数据,板楼,西南 西北,钢混结构,其他,四梯十九户,有,40年,2019-12-17,商品房,暂无数据,商业办公类,暂无数据,暂无数据,暂无数据,未上传房本照片
[1],华润峰锦,青羊,65,12500,1室0厅0厨1卫,中楼层 (共26层),52㎡,暂无数据,暂无数据,板楼,西南 西北,钢混结构,其他,四梯十九户,有,40年,2019-12-17,商品房,暂无数据,商业办公类,暂无数据,暂无数据,暂无数据,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,160,20071,2室2厅1厨1卫,低楼层 (共24层),79.72㎡,暂无数据,暂无数据,板塔结合,东南,钢混结构,其他,四梯十一户,有,70年,2020-01-04,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押 20万元 随时可还 业主自还,未上传房本照片
[1],华润峰锦,青羊,68,12735,1室0厅0厨1卫,中楼层 (共26层),53.4㎡,暂无数据,暂无数据,板楼,东南,钢混结构,简装,四梯十九户,有,40年,2019-02-25,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,50,10357,1室0厅1厨1卫,中楼层 (共26层),48.28㎡,暂无数据,暂无数据,板楼,东,钢混结构,精装,四梯十九户,有,40年,2019-07-04,商品房,暂无数据,商业办公类,暂无数据,非共有,有抵押,未上传房本照片
[1],红墙国际,青羊,210,29881,1室1厅1厨1卫,高楼层 (共38层),70.28㎡,暂无数据,7㎡,板塔结合,东北,钢混结构,精装,两梯五户,有,70年,2019-12-11,商品房,2014-01-17,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],华润峰锦,青羊,55,11459,1室0厅0厨1卫,中楼层 (共26层),48㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,简装,四梯十九户,有,40年,2019-06-15,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,96.2,20556,1室2厅1厨1卫,低楼层 (共26层),46.8㎡,暂无数据,暂无数据,板楼,南,钢混结构,精装,四梯十九户,有,40年,2019-06-25,商品房,暂无数据,商业办公类,暂无数据,非共有,无抵押,未上传房本照片
[1],丽阳天下,青羊,105,23287,1室1厅1厨1卫,中楼层 (共23层),45.09㎡,暂无数据,暂无数据,塔楼,东南,钢混结构,其他,五梯二十五户,有,70年,2020-01-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],王家塘街101号,青羊,109,16752,3室1厅1厨1卫,中楼层 (共6层),65.07㎡,暂无数据,暂无数据,板楼,东南,砖混结构,其他,一梯两户,无,70年,2019-12-18,商品房,1999-03-02,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],米兰小筑,青羊,99,17858,1室1厅1厨1卫,低楼层 (共17层),55.44㎡,暂无数据,暂无数据,塔楼,东,钢混结构,其他,三梯二十四户,有,70年,2019-12-25,商品房,2009-12-07,普通住宅,满五年,共有,暂无数据,已上传房本照片
[1],横四道街1号,青羊,298,20136,3室2厅1厨2卫,中楼层 (共7层),148㎡,暂无数据,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,70年,2018-04-26,已购公房,暂无数据,普通住宅,暂无数据,共有,有抵押 业主自还,未上传房本照片
[1],华润峰锦,青羊,70.4,15971,1室1厅1厨1卫,低楼层 (共26层),44.07㎡,暂无数据,暂无数据,板楼,南,钢混结构,毛坯,四梯十九户,有,40年,2019-04-16,商品房,2018-05-18,商业办公类,未满两年,非共有,无抵押,已上传房本照片
[1],正黄金域国际,青羊,75,18959,1室1厅1厨1卫,中楼层 (共27层),39.56㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,四梯二十一户,有,40年,2019-12-14,商品房,暂无数据,商业办公类,暂无数据,共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,32.2,10000,1室0厅0厨1卫,高楼层 (共26层),32.11㎡,暂无数据,暂无数据,板楼,东南,钢混结构,其他,四梯十九户,有,40年,2017-10-29,商品房,暂无数据,商业办公类,暂无数据,暂无数据,暂无数据,未上传房本照片
[1],西马棚街28号,青羊,150,17623,3室2厅1厨1卫,低楼层 (共7层),85.12㎡,暂无数据,暂无数据,板楼,东,砖混结构,精装,一梯两户,无,70年,2019-08-09,商品房,2019-08-09,普通住宅,未满两年,非共有,有抵押,已上传房本照片
[1],东二道街54号,青羊,348,19936,3室2厅1厨2卫,低楼层 (共7层),174.56㎡,暂无数据,暂无数据,板楼,西,钢混结构,其他,两梯两户,有,70年,2020-01-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],四道街1号,青羊,85,20239,1室1厅1厨1卫,高楼层 (共7层),42㎡,暂无数据,暂无数据,板楼,东南,砖混结构,其他,一梯四户,无,70年,2020-01-18,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],王家塘巷9号,青羊,118.8,15006,3室2厅1厨1卫,中楼层 (共7层),79.17㎡,暂无数据,暂无数据,板楼,西南,砖混结构,其他,一梯两户,无,70年,2020-01-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],武都路6号,青羊,105,16026,2室1厅1厨1卫,低楼层 (共7层),65.52㎡,暂无数据,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,70年,2019-12-16,商品房,2009-12-07,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],红墙巷62号,青羊,150,18032,2室1厅1厨1卫,高楼层 (共7层),83.19㎡,暂无数据,83㎡,暂无数据,南,未知结构,其他,一梯两户,暂无数据,70年,2020-01-03,商品房,2010-04-20,普通住宅,满五年,非共有,有抵押 建设银行 业主自还,已上传房本照片
[1],饮马河街29号,青羊,95,15306,2室1厅1厨1卫,中楼层 (共7层),62.07㎡,暂无数据,暂无数据,板塔结合,东南,砖混结构,其他,一梯三户,无,70年,2020-02-02,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片
[1],西城角巷13号,青羊,238,22159,3室1厅1厨1卫,高楼层 (共7层),107.41㎡,暂无数据,暂无数据,板塔结合,东南,钢混结构,其他,一梯四户,无,未知,2020-01-13,商品房,2004-11-18,普通住宅,满五年,非共有,暂无数据,已上传房本照片
[1],东门街60号,青羊,106,15709,2室1厅1厨1卫,高楼层 (共6层),67.48㎡,暂无数据,暂无数据,板楼,东南,砖混结构,毛坯,一梯两户,无,70年,2018-12-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,74,18626,1室0厅1厨1卫,高楼层 (共40层),39.73㎡,平层,暂无数据,板塔结合,东南,框架结构,简装,六梯二十一户,有,70年,2019-11-19,商品房,2019-11-19,普通住宅,未满两年,非共有,无抵押,已上传房本照片
[1],灯笼街102号,青羊,150,18930,2室1厅1厨1卫,低楼层 (共6层),79.24㎡,暂无数据,暂无数据,板楼,西北,砖混结构,其他,一梯两户,暂无数据,未知,2019-12-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],华润峰锦,青羊,46,9462,1室0厅1厨1卫,高楼层 (共26层),48.62㎡,暂无数据,暂无数据,板楼,东南,钢混结构,其他,四梯十九户,有,40年,2019-05-06,商品房,暂无数据,商业办公类,暂无数据,非共有,暂无数据,未上传房本照片
[1],红墙巷79号,青羊,185,16819,2室2厅1厨1卫,中楼层 (共7层),110㎡,暂无数据,暂无数据,板楼,东南,砖混结构,简装,一梯三户,无,70年,2018-04-09,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
